order_id,supplier_id,supplier_rating,distance_km,shipment_mode,weather_score,demand_volatility,inventory_level,order_quantity,risk_score,is_delayed
O5932,S26,4,1828,Road,0.3400668492661655,0.1443021521018435,103,130,44,1
O5933,S32,3,976,Sea,0.037548803214719095,0.7465964844586194,999,424,37,0
O5934,S19,3,577,Air,0.8202575566657195,0.29647425899469015,36,67,58,1
O5935,S27,3,155,Air,0.35063633616027245,0.12368061636109762,825,213,19,0
O5936,S20,3,494,Sea,0.04168270049958489,0.6133937986080997,659,391,26,0
O5937,S8,5,1624,Air,0.7050634357577732,0.31658540320100514,186,327,64,1
O5938,S4,4,800,Sea,0.08659812274485901,0.8068692866673294,425,410,26,0
O5939,S1,3,1308,Road,0.04496535565268256,0.6035907039012709,984,206,36,0
O5940,S47,3,53,Sea,0.35863170310999337,0.059714433690684854,573,328,23,0
O5941,S32,3,900,Sea,0.06136999513764119,0.8138271550235092,470,456,38,1
O5942,S18,3,68,Sea,0.7563299032167974,0.04430834003461892,166,156,30,0
O5943,S19,3,1506,Air,0.4582457966097896,0.5094679773761172,761,304,43,0
O5944,S47,3,1271,Road,0.1300220723760166,0.536671176587886,340,306,37,1
O5945,S21,4,407,Road,0.9374237368704391,0.8994708474349196,16,261,54,1
O5946,S48,3,1671,Air,0.039651433604567465,0.16580809349174397,639,427,28,0
O5947,S3,4,269,Air,0.6071600597010689,0.31712892451201047,223,314,49,1
O5948,S3,4,582,Air,0.004967123982672406,0.32418875261115354,388,429,25,0
O5949,S35,5,176,Road,0.3936856962892362,0.5989488317999403,213,358,36,1
O5950,S35,5,1333,Sea,0.2692312597975912,0.1707732118856573,3,183,45,1
O5951,S8,5,162,Road,0.12541149378448102,0.7893766257923923,218,383,34,0
O5952,S29,4,1597,Road,0.6587658887963246,0.5890462947365139,641,317,43,0
O5953,S22,2,955,Road,0.7285759354263611,0.7759274547749239,22,470,69,1
O5954,S3,4,1855,Sea,0.9514410096953265,0.8942915453747526,531,497,60,1
O5955,S34,5,1106,Sea,0.29879289609065296,0.6686386896968892,192,483,48,1
O5956,S41,2,625,Air,0.8224469336645726,0.8295247742775768,601,122,60,1
O5957,S27,3,1909,Air,0.2891355965660851,0.19227956208648656,115,62,34,0
O5958,S45,3,1770,Air,0.4886470196552546,0.39659227871147285,787,223,41,1
O5959,S45,3,1431,Sea,0.6623706692429758,0.13602664197780256,441,288,45,1
O5960,S20,3,1254,Air,0.414187669490648,0.5920559604180466,573,94,43,1
O5961,S45,3,1395,Sea,0.56251359793957,0.9070729810018675,310,112,57,1
O5962,S2,5,1096,Air,0.24992195796455974,0.232754170324305,356,72,19,0
O5963,S11,1,1043,Road,0.9874020317217992,0.43254410773132224,181,448,75,1
O5964,S11,1,1566,Air,0.631558055709339,0.16036260578922434,550,499,67,1
O5965,S25,3,962,Air,0.07501331611098505,0.006802501391734217,60,300,34,0
O5966,S15,3,1560,Road,0.9655254525284039,0.15031310284276822,238,431,62,1
O5967,S49,3,227,Sea,0.2732637259918832,0.11993364792353423,173,65,22,0
O5968,S47,3,132,Road,0.35900141724221357,0.11729283481520447,760,375,19,0
O5969,S9,4,1621,Road,0.45207232429459343,0.022673446547217035,203,280,44,0
O5970,S29,4,1389,Sea,0.4938875005283979,0.6505853958873473,843,213,46,1
O5971,S8,5,1792,Road,0.14003359762978218,0.9461027668732808,417,181,37,0
O5972,S43,1,862,Sea,0.5142857204170662,0.4024233776311015,837,156,55,1
O5973,S33,2,1849,Road,0.01990157992511765,0.34591022991012077,857,296,39,0
O5974,S30,1,1872,Road,0.4610463554528297,0.09492893330624952,401,157,50,1
O5975,S28,3,504,Sea,0.5643716228227741,0.9329891126836547,973,233,43,1
O5976,S33,2,1248,Road,0.9824262176733163,0.2578977800520882,359,345,56,1
O5977,S12,5,1152,Sea,0.2862246136299216,0.6711485832905587,949,192,33,0
O5978,S26,4,1824,Road,0.19695084296315557,0.3057593900110259,844,215,29,0
O5979,S16,3,388,Road,0.6530943370937677,0.14574351730480806,984,282,25,0
O5980,S27,3,1521,Road,0.40673423903846107,0.5791710694459458,645,234,43,1
O5981,S31,4,1950,Sea,0.39221697417665013,0.11957269687370808,244,252,49,1
O5982,S49,3,534,Sea,0.9148205013427168,0.8879715196348623,86,449,64,1
O5983,S21,4,757,Road,0.370774664903737,0.18145947258392325,8,472,30,0
O5984,S28,3,678,Sea,0.004356398501978775,0.32167635432269337,988,85,20,0
O5985,S15,3,752,Air,0.7846094031134349,0.9050064055532839,906,371,53,1
O5986,S29,4,815,Air,0.47043425307918063,0.5050534460358433,122,56,31,0
O5987,S34,5,165,Air,0.034988456059488415,0.6889111541940767,258,340,30,0
O5988,S26,4,1465,Sea,0.38513920510772515,0.6057960774925678,596,274,43,1
O5989,S10,4,607,Sea,0.20211023640175407,0.2887326147224626,650,461,19,0
O5990,S4,4,847,Sea,0.9609697128818714,0.75921739790626,519,237,50,1
O5991,S26,4,1408,Air,0.7220752011642539,0.8608223373725421,733,408,61,1
O5992,S21,4,1789,Road,0.08304766534491181,0.22003148236195746,57,370,40,1
O5993,S14,3,1338,Sea,0.5025022389004107,0.38355416490260075,985,417,46,1
O5994,S50,3,1001,Sea,0.6744879344843948,0.7889332838197469,868,278,50,1
O5995,S18,3,1529,Road,0.9039251101668765,0.1705132004744817,844,80,46,1
O5996,S47,3,842,Sea,0.46538382838965975,0.29028096931756275,172,122,37,1
O5997,S11,1,1889,Sea,0.8165470726744456,0.4209384334168622,294,416,83,1
O5998,S47,3,597,Air,0.48677770329376835,0.45135841832301915,381,274,27,0
O5999,S8,5,1601,Road,0.9590144430110118,0.4962809269401087,611,124,45,1
O6000,S4,4,1319,Sea,0.2269283897815989,0.005136292978701551,138,409,44,1
O6001,S4,4,1619,Sea,0.6090395299282255,0.6812788820765836,623,261,49,1
O6002,S43,1,1236,Sea,0.5426700695111243,0.08452594550934422,889,121,57,1
O6003,S3,4,1934,Sea,0.2028286131198408,0.8446068833109847,392,314,44,1
O6004,S38,2,1970,Road,0.7074853853838708,0.5555526613452795,929,482,56,1
O6005,S15,3,66,Air,0.07623092664281061,0.05994156320178523,348,488,27,0
O6006,S33,2,1548,Sea,0.08393223899421631,0.10276050743853027,516,86,41,0
O6007,S34,5,1778,Sea,0.13950590283256004,0.23575639211814692,478,484,44,1
O6008,S21,4,1776,Sea,0.7945983284690301,0.13242905179074382,138,444,58,1
O6009,S16,3,1193,Sea,0.8526776403766706,0.9275152812714597,770,55,56,1
O6010,S23,3,1786,Air,0.979902542115903,0.5231508337254382,460,71,66,1
O6011,S41,2,1212,Air,0.9063109539337195,0.5564357586482096,801,340,72,1
O6012,S9,4,1623,Sea,0.8657750208003322,0.1823576918024309,355,88,45,1
O6013,S18,3,1631,Road,0.36185699771287105,0.9474172649528,461,438,49,1
O6014,S36,4,125,Air,0.9703123649426948,0.2074573524822534,575,455,40,0
O6015,S10,4,497,Sea,0.32903667708185413,0.232710405010506,987,374,20,0
O6016,S4,4,920,Air,0.28526682717709917,0.4730382767869743,961,317,27,0
O6017,S18,3,989,Air,0.3530498196383416,0.7035252753495037,148,476,52,0
O6018,S12,5,975,Sea,0.6532443325210726,0.925455197085249,280,160,45,0
O6019,S29,4,359,Sea,0.19000367790156147,0.04445047748931319,470,141,14,0
O6020,S50,3,1505,Air,0.8147212559927051,0.5017920333902592,921,139,62,1
O6021,S47,3,1472,Air,0.8683172933582013,0.2516042564000116,350,208,58,1
O6022,S49,3,1008,Road,0.3202579070966388,0.9922803801898484,242,94,42,1
O6023,S5,3,318,Sea,0.9297543474487777,0.3379368503392901,447,146,39,0
O6024,S16,3,541,Sea,0.17298609258015274,0.6576419511041014,876,176,30,0
O6025,S47,3,1605,Road,0.9697886447116797,0.7907617366224465,663,227,58,1
O6026,S46,4,373,Air,0.7456414612183345,0.8894691307718471,420,427,62,1
O6027,S9,4,163,Air,0.5780525016949086,0.21167594946130908,69,82,35,0
O6028,S27,3,603,Air,0.6892815406643279,0.4306631198615114,133,100,43,0
O6029,S2,5,520,Road,0.07323670052144338,0.5997849640007028,349,279,14,0
O6030,S43,1,137,Road,0.8879142633976627,0.2423867482369101,694,316,47,1
O6031,S31,4,173,Sea,0.14479062824820077,0.2119200451576312,94,255,31,0
O6032,S41,2,1236,Air,0.4856994332403154,0.17964816710153242,865,130,45,1
O6033,S42,3,1251,Sea,0.012735653341225062,0.5496419730623523,432,56,40,1
O6034,S38,2,1674,Road,0.1892186586400988,0.6486510435129934,632,51,47,1
O6035,S35,5,1626,Road,0.20201191337669555,0.601584470065875,714,493,32,0
O6036,S13,4,1814,Road,0.33623605032659565,0.6165193034270207,850,228,37,0
O6037,S35,5,1291,Road,0.012302478892252555,0.3548441998902897,796,136,24,0
O6038,S22,2,1015,Sea,0.4506667575226413,0.6777186497861237,118,345,66,1
O6039,S21,4,1651,Road,0.20140905675731102,0.2514510838978228,975,199,28,0
O6040,S35,5,1194,Road,0.7706572575097269,0.7552670421814838,188,84,39,1
O6041,S16,3,1820,Road,0.34497228280342096,0.2023470224800762,305,193,35,0
O6042,S50,3,392,Road,0.237817103110865,0.11048543237735808,272,188,16,0
O6043,S6,3,176,Road,0.08525551367737971,0.024315106597301628,903,277,12,0
O6044,S43,1,531,Sea,0.8574405383055435,0.5841471018352183,1,177,72,1
O6045,S21,4,986,Road,0.46160308470293254,0.4279520620380075,520,236,29,0
O6046,S39,4,837,Road,0.8286067350377636,0.6058846034731251,377,51,40,1
O6047,S21,4,193,Sea,0.23376986819613854,0.4412562051341089,607,432,22,0
O6048,S20,3,1255,Sea,0.13988017678763442,0.5566339511882772,335,255,42,1
O6049,S22,2,1853,Road,0.07992684708013864,0.9455364172223647,807,256,51,1
O6050,S16,3,408,Air,0.9376523014450727,0.5615604232166521,178,448,65,1
O6051,S8,5,465,Sea,0.8673074966786994,0.04096414675470628,674,297,25,0
O6052,S10,4,1856,Road,0.5934440549937485,0.6926922575101763,45,353,59,1
O6053,S30,1,1679,Road,0.7256122577891084,0.6233526544650131,995,87,65,1
O6054,S44,5,857,Sea,0.5012546824902046,0.36467518837526536,584,471,32,0
O6055,S26,4,1217,Sea,0.687071452838183,0.44087885444700337,941,387,46,1
O6056,S14,3,408,Sea,0.14910677236337033,0.896761811462699,936,340,34,0
O6057,S10,4,1284,Air,0.03420868972279778,0.06239841470417562,491,160,21,0
O6058,S36,4,1544,Sea,0.5729684340629152,0.7181675609453576,656,61,49,1
O6059,S37,3,1223,Air,0.21532823656654843,0.28065697193514516,498,87,34,0
O6060,S42,3,1537,Air,0.46123346831800305,0.6950551975401374,722,73,46,1
O6061,S26,4,1814,Road,0.4041619700896294,0.46031096901462965,32,178,51,1
O6062,S17,3,1771,Sea,0.8066852039629843,0.7214929781479357,617,400,59,1
O6063,S19,3,1445,Road,0.6404300129089497,0.6814747097803867,716,120,50,1
O6064,S17,3,1757,Sea,0.21699685726491014,0.6480361675378177,259,367,61,1
O6065,S45,3,1502,Sea,0.986387774142864,0.6596845694208695,186,51,61,1
O6066,S28,3,1665,Air,0.564934769472522,0.7507145501738895,805,194,49,1
O6067,S38,2,807,Air,0.5869775940360024,0.32626165076462743,189,371,58,1
O6068,S18,3,1466,Air,0.6509219468299353,0.5770424183077559,757,446,60,1
O6069,S34,5,1067,Air,0.8565513125127338,0.2612674050835233,970,387,44,1
O6070,S19,3,1944,Road,0.11597566461462017,0.6017847344239747,403,278,38,1
O6071,S42,3,264,Air,0.05934794150636524,0.2969435763696048,644,226,16,0
O6072,S10,4,1333,Sea,0.22308255011263722,0.9340856905598466,763,362,46,1
O6073,S45,3,87,Air,0.8517116041308954,0.26344703920563395,197,117,43,1
O6074,S46,4,564,Road,0.10418638655728363,0.23693719993814255,609,144,11,0
O6075,S30,1,431,Sea,0.8281203850948455,0.04800841276751755,903,466,47,1
O6076,S26,4,1843,Road,0.69734011778886,0.7709415886715978,291,418,62,1
O6077,S50,3,1121,Sea,0.7931359362409329,0.24137670843954728,683,107,43,1
O6078,S4,4,1430,Road,0.6716964687834265,0.32445962279329044,361,367,54,1
O6079,S46,4,975,Sea,0.7170530010868937,0.5612643479442425,852,73,42,1
O6080,S42,3,968,Sea,0.13967104202765068,0.9807193426019608,275,100,43,0
O6081,S44,5,719,Road,0.8807237453848831,0.7252581329818687,274,421,48,1
O6082,S14,3,1317,Sea,0.7322422339024097,0.545114413435077,751,216,54,1
O6083,S33,2,882,Road,0.45211909215653556,0.7942902057428242,472,371,48,1
O6084,S50,3,675,Road,0.22391932737277442,0.16842102084197663,734,286,17,0
O6085,S27,3,569,Road,0.8247123985962425,0.6761305250535475,60,98,53,1
O6086,S44,5,1034,Road,0.049349428332527645,0.06950983591728033,293,332,27,0
O6087,S29,4,568,Sea,0.0931491157719816,0.05410444088262545,372,278,12,0
O6088,S45,3,317,Sea,0.6328663442987411,0.27773130988535966,293,298,47,1
O6089,S1,3,590,Road,0.3632975715722966,0.9160705568471446,424,142,33,0
O6090,S37,3,460,Air,0.2938313929342321,0.5958775738641824,947,219,26,0
O6091,S14,3,1996,Sea,0.3374306758685691,0.6187912904427343,266,98,47,1
O6092,S14,3,325,Sea,0.18934143955984872,0.05429708033542635,542,337,19,0
O6093,S37,3,1315,Sea,0.10346596581079981,0.9707056530782256,693,106,49,1
O6094,S12,5,816,Sea,0.29411803106998125,0.46176377184821404,160,174,44,1
O6095,S3,4,1973,Road,0.1840075839467702,0.9589870993560836,856,435,40,1
O6096,S18,3,1510,Sea,0.20499586214276877,0.5075155753981551,407,371,43,0
O6097,S36,4,1902,Sea,0.6986010585975975,0.9790274594170157,984,347,56,1
O6098,S16,3,1015,Road,0.7415418938052251,0.6284047609750534,982,353,44,1
O6099,S8,5,436,Sea,0.7678619561203576,0.5443604921748798,489,436,32,1
O6100,S37,3,343,Road,0.6480264393283618,0.3017764444235016,732,261,28,0
O6101,S18,3,483,Road,0.7415035048598583,0.6044058104771814,805,388,35,0
O6102,S5,3,112,Road,0.8285626354717089,0.6366449848983007,121,82,38,1
O6103,S29,4,971,Road,0.3260856490276792,0.7706288146396003,390,387,33,0
O6104,S39,4,756,Road,0.6222053310226939,0.7170089799103244,418,371,30,0
O6105,S2,5,946,Sea,0.7994446234107837,0.8219460270401211,197,297,61,1
O6106,S40,3,561,Road,0.4013987380364026,0.9809598597568211,36,415,50,1
O6107,S36,4,140,Air,0.5846153396055166,0.3310906649763543,511,56,22,0
O6108,S22,2,1964,Sea,0.08275953728051855,0.2122548347381289,601,436,42,1
O6109,S34,5,620,Road,0.24457424089258795,0.5666939988788637,713,182,17,0
O6110,S38,2,1017,Road,0.6681092014569986,0.5030740726778048,576,334,47,1
O6111,S3,4,1291,Road,0.10403023114334431,0.7811341778535511,934,450,36,0
O6112,S12,5,609,Air,0.9108576031452261,0.48432101223006974,650,231,41,1
O6113,S40,3,324,Sea,0.9588086282903764,0.9298131815238673,877,360,50,1
O6114,S45,3,296,Road,0.6344539372895952,0.469227507505097,182,487,46,1
O6115,S15,3,573,Sea,0.22284574173410132,0.2346562414718827,580,449,23,0
O6116,S33,2,1180,Air,0.1268713846301297,0.4270284946563274,152,151,35,0
O6117,S20,3,1408,Air,0.9630168076706725,0.7505378072040074,447,435,69,1
O6118,S3,4,993,Sea,0.9283605052942048,0.0028499555803526144,924,224,36,1
O6119,S21,4,160,Sea,0.5898850052486212,0.165128613268115,288,455,39,1
O6120,S39,4,1809,Road,0.8987277369216563,0.244073663643397,706,116,42,1
O6121,S13,4,940,Air,0.36256349676139754,0.4381562650703409,504,342,28,0
O6122,S12,5,1398,Sea,0.2802215795247346,0.9445393107420162,815,174,45,0
O6123,S37,3,1859,Air,0.28832366556000466,0.6487843725531653,773,100,42,1
O6124,S30,1,1797,Air,0.7238757630399847,0.9710477966052895,380,492,98,1
O6125,S27,3,1996,Air,0.2504589179510346,0.7737276985954116,970,129,43,0
O6126,S31,4,1198,Road,0.7328551710562997,0.7454515465040975,291,477,56,1
O6127,S23,3,849,Sea,0.7989250704044056,0.016045601628497108,252,100,39,1
O6128,S22,2,855,Air,0.11308512326110332,0.9691627575414229,770,234,45,1
O6129,S48,3,1230,Road,0.8490162577909798,0.9694463632388638,635,333,59,1
O6130,S31,4,1497,Air,0.8811960488898786,0.09809840363693845,324,328,66,1
O6131,S31,4,300,Air,0.36231069593296583,0.06866979572147436,900,275,13,0
O6132,S16,3,1995,Sea,0.5992308574234753,0.02004184792803476,483,89,42,0
O6133,S30,1,1843,Sea,0.469086175255105,0.776942612111467,802,350,68,1
O6134,S49,3,1903,Road,0.24511012044215308,0.8401046412101897,684,483,45,1
O6135,S10,4,1917,Sea,0.34356420370722707,0.40492754611470094,611,254,39,1
O6136,S28,3,896,Road,0.18172678021781774,0.1061407586315406,964,141,23,0
O6137,S33,2,1728,Sea,0.8795303967612028,0.05755401235323221,65,436,71,1
O6138,S36,4,1548,Sea,0.12516367443808685,0.2247335619721268,12,99,46,1
O6139,S19,3,238,Road,0.11794890266017533,0.1992375625535765,882,151,15,0
O6140,S19,3,1144,Air,0.4499002159123091,0.2815945421946823,418,180,32,0
O6141,S50,3,1921,Sea,0.34697372325388653,0.15372120584256033,978,488,39,1
O6142,S25,3,699,Sea,0.20461078313433545,0.23663997584558327,760,85,23,0
O6143,S32,3,558,Air,0.10986165842295081,0.9054526137194056,754,384,28,0
O6144,S7,2,1986,Road,0.23313115069182677,0.16843262002082304,178,495,55,1
O6145,S33,2,1833,Sea,0.36107101085690707,0.6925084306604788,329,108,57,1
O6146,S24,3,1800,Sea,0.5184255293462022,0.8032890989826689,665,84,54,1
O6147,S36,4,1097,Road,0.6533960774057354,0.31115341505352134,93,459,46,1
O6148,S6,3,1248,Air,0.0822354083373601,0.9869078694957267,47,415,59,1
O6149,S21,4,1361,Road,0.9468961620562154,0.3364460899008226,290,322,59,1
O6150,S43,1,550,Sea,0.9700641686275426,0.7294501293629939,999,496,62,1
O6151,S33,2,1018,Sea,0.7679960948548576,0.7095211914847964,669,184,58,1
O6152,S44,5,1595,Air,0.942245917093158,0.5139711043293496,531,436,57,1
O6153,S41,2,884,Air,0.4688127426826195,0.9359684068141807,655,363,51,1
O6154,S38,2,115,Road,0.5955472673185495,0.5676819252320359,163,155,39,1
O6155,S21,4,536,Sea,0.23183623612978954,0.3783546386356146,739,120,21,0
O6156,S7,2,833,Air,0.5880185372092402,0.24001698027281726,752,163,41,0
O6157,S31,4,1856,Road,0.6897929351957411,0.9361607674753541,380,97,50,1
O6158,S43,1,642,Sea,0.10700496740262155,0.681081056912677,328,498,59,1
O6159,S25,3,150,Road,0.9845144609476845,0.3273933865817247,564,331,35,0
O6160,S7,2,1647,Road,0.7230663022883739,0.7623652229423613,602,135,60,1
O6161,S17,3,437,Sea,0.9389242499251623,0.6657000796812174,897,222,45,1
O6162,S19,3,1247,Air,0.6110061876585812,0.7187936000073727,504,263,62,1
O6163,S14,3,1680,Road,0.6885847793391241,0.06709420232410823,875,369,39,0
O6164,S39,4,1564,Sea,0.8181789656034296,0.48229465751868095,449,318,50,1
O6165,S38,2,1971,Sea,0.46871493346221205,0.8292959069352154,455,173,61,1
O6166,S45,3,1327,Sea,0.7335126697873464,0.1559076308390014,821,248,47,1
O6167,S5,3,101,Road,0.9975695549367343,0.8300388127876619,906,408,44,1
O6168,S11,1,840,Road,0.13400145415378728,0.49653360645705924,994,285,44,1
O6169,S25,3,1632,Air,0.31646650016939093,0.30337580435088907,102,79,36,0
O6170,S1,3,66,Sea,0.9703331778303528,0.8798536490781186,278,328,65,1
O6171,S34,5,1395,Road,0.9659355265446316,0.951388522302247,481,348,53,1
O6172,S27,3,1648,Air,0.809950589241592,0.475161714434128,948,99,61,1
O6173,S44,5,1448,Road,0.4739787754966468,0.46388834700453296,237,121,35,0
O6174,S35,5,1442,Road,0.6564301225157649,0.08305904147481513,661,262,32,0
O6175,S14,3,1565,Road,0.7824003060960307,0.619733868240811,451,91,51,1
O6176,S13,4,1218,Road,0.5464063924916387,0.38812424802816314,961,352,37,1
O6177,S39,4,1692,Sea,0.3152713374499527,0.5320697088431072,310,297,40,1
O6178,S47,3,1000,Road,0.1618898709332809,0.11676903789634607,756,243,23,0
O6179,S34,5,518,Sea,0.38517716044653705,0.5534812694034182,309,294,25,0
O6180,S27,3,733,Sea,0.06543343490340892,0.42157857195420645,586,57,23,0
O6181,S14,3,866,Road,0.48938627571521687,0.034036868626034056,228,140,28,0
O6182,S9,4,1437,Air,0.44741249143492423,0.1530294771440226,535,491,31,0
O6183,S9,4,1569,Sea,0.998325079080193,0.08854494510072508,160,130,46,1
O6184,S33,2,720,Road,0.42000376734032774,0.7340558464530934,509,449,39,0
O6185,S22,2,1372,Air,0.10400050360851198,0.5822749575912842,59,367,60,1
O6186,S22,2,416,Road,0.30398714049753084,0.8064668246997443,780,121,38,1
O6187,S33,2,1130,Road,0.7352389403549192,0.8547982461628632,523,495,55,1
O6188,S3,4,407,Air,0.7387777886404772,0.9728710432879462,721,435,49,1
O6189,S23,3,908,Air,0.6529984471245605,0.32971656098190405,535,92,48,1
O6190,S12,5,1520,Air,0.36946726667715024,0.6192601892736099,690,147,36,0
O6191,S17,3,446,Road,0.21306048271415834,0.12998469226215903,95,331,31,0
O6192,S43,1,1300,Sea,0.5819264569715694,0.29173948483957424,787,423,61,1
O6193,S18,3,1477,Sea,0.3670253063201351,0.3798230153030674,38,120,59,1
O6194,S43,1,1420,Sea,0.014810460269545245,0.34804914087364813,351,455,66,1
O6195,S14,3,460,Road,0.7608091844872743,0.8850486882365365,967,107,41,1
O6196,S13,4,1666,Sea,0.608142054236757,0.6424022456557636,165,356,63,1
O6197,S37,3,1797,Sea,0.5685457089525648,0.08059409339128887,649,325,42,1
O6198,S1,3,163,Air,0.8458258356996812,0.058708055954040494,546,168,39,1
O6199,S49,3,576,Air,0.07983527247132571,0.9597519960880126,355,214,28,0
O6200,S37,3,398,Air,0.5774146375927495,0.6529535425888965,287,313,48,1
O6201,S11,1,1061,Air,0.06915598815695911,0.6250334544508555,936,304,45,1
O6202,S45,3,1057,Air,0.41269137872664285,0.9264402519810043,42,291,57,1
O6203,S7,2,1099,Road,0.09548253122149097,0.847719937231159,58,406,57,1
O6204,S19,3,1127,Road,0.44967527283137143,0.017171865830468147,301,166,27,0
O6205,S2,5,430,Air,0.2742284850520904,0.35290776868560014,634,60,14,0
O6206,S42,3,1503,Air,0.12487272350646983,0.7449257819615599,963,124,40,1
O6207,S32,3,1499,Air,0.4710591636255592,0.6035611886980703,926,216,45,1
O6208,S4,4,1524,Sea,0.31620500552729713,0.6535926539444871,747,214,43,1
O6209,S17,3,682,Sea,0.19342549590893088,0.8521529339126256,606,82,34,0
O6210,S8,5,962,Air,0.37984634347602486,0.8288231581838352,35,140,48,1
O6211,S14,3,1534,Sea,0.7587365363219698,0.24406610567985754,330,403,64,1
O6212,S44,5,1777,Road,0.9979741281258409,0.12877840030386967,583,369,39,1
O6213,S10,4,1783,Road,0.5730165214659801,0.15323097829790866,173,127,34,0
O6214,S40,3,1083,Air,0.015236540271499122,0.07570676601678072,399,300,19,0
